numberOfViews,m,name,video_id,category,created,creator,location,length,actors0,actors1,actors2,actors3,actors4,user_id,fullname,age,gender,average_watch_time
1,0.65,Everybody Loves Somebody,74fb4f18-6043-45fa-a9a6-a3e5cf59717b,Country,2008-12-31T00:14:07.547Z,Stanley Kubrick,United States,11,Aimee Bogdashin,Ina Ewald,Oke Schultze,Yunus Kaul,Maik Sagonas,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,We Are Family,760195c7-f781-49cf-af1c-02810e43fbc6,Soul,2006-05-13T03:58:33.306Z,Stanley Kubrick,United States,9,Niclas Huth,Levi Decker,Wibke Neuschwander,Henrike Fricke,Anja Peter,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.6,Wanted,77a64f08-51a6-4e90-bb28-ef0d3cb8799f,Jazz,2005-08-09T03:16:54.613Z,Stanley Kubrick,United States,14,Sofia Marxen,Sienna Schultz,Melinda Reimann,Neele Alizadeh,Lynn Brinkmann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.35,I Will Always Love You,7ab3acf2-f04c-48b4-a6fc-e6ce466c72aa,World,2012-01-23T10:28:57.015Z,Christopher Nolan,United States,21,Magdalena Schönball,Kim Platzer,Anja Peter,Alexia Lübke,Ana Hillard,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,Heartbreak Hotel,7be0663d-d7c7-4ff5-9572-6f4b0d0a4172,Pop,2005-09-18T16:26:23.784Z,Stanley Kubrick,United States,0,Ina Ewald,Prof. Dr. Tom Zahn,Mirco Hartz,Anja Peter,Neele Alizadeh,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.1,Green Onions,7c93217e-6b8a-4bf5-b015-f50bc1a36b1a,Funk,2010-10-16T22:29:01.998Z,Steven Spielberg,United States,6,Tessa Kleinmann,Anton Daudrich,Ron Manns,Kim Platzer,Dr. Paulina Ophey,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,Twist & Shout,7d3285d3-2f58-4748-8855-dacfcafeac3d,Funk,2010-11-23T12:27:12.004Z,Alfred Hitchcock,United States,3,Oke Mensing,Franz Illing,Fiona Motzenbbäcker,Viktoria Blank,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.5,Ring My Bell,7f85bd1b-af47-45cc-8f1e-10e0b24b290c,Soul,2002-04-07T06:00:48.312Z,Alfred Hitchcock,United States,21,Loris Porsche,Maike Koubaa,Aliya Cors,Janosch Östringer,Vin Forst,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.35,I'm So Lonesome I Could Cry,82f21c26-dffa-4c5e-999a-502f238a19ab,Electronic,2012-02-10T17:23:35.065Z,Alfred Hitchcock,United States,26,Henrike Fricke,Magdalena Schönball,Tiago Forkel,Fiona Motzenbbäcker,Peter Stolz,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.28500000000000003,Tom Dooley,84081f86-9eb3-4a0f-a6b1-189ea031efc3,Jazz,2006-11-09T06:11:19.729Z,Quentin Tarantino,United States,10,Lynn Brinkmann,Elias Cordes,Denise Muckenthaler,Levi Decker,Liz Moormann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.475,Knock Three Times,851d90cc-eee7-4ba2-8d44-6bbf8a7525e2,Hip Hop,2022-03-07T22:24:10.055Z,Martin Scorsese,United States,19,Herr Danny Steinkamp,Levin Balck,Malia De,Riccardo Tischmann,Dr. Dorothea Langhirt,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,I'm So Lonesome I Could Cry,85d9558b-b85d-4916-b3ed-01764f53228a,Blues,2015-09-05T14:32:22.801Z,Alfred Hitchcock,United States,7,Tiago Forkel,Dr. Jolin Benzing,Herr Danny Steinkamp,Melissa Hildenbrand,Janosch Östringer,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.5,Cathy's Clown,86a2e30f-a928-4b12-aba5-1a93439361dc,Rap,2016-02-06T16:37:00.408Z,Stanley Kubrick,United States,18,Alexia Lübke,Emmely Rohrer,Eva Wiechmann,Mirco Hartz,Maryam Briesenick,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.62,(Let Me Be Your) Teddy Bear,86eb0e77-79de-4684-bc86-bf349a588dec,Classical,2009-04-01T23:14:03.631Z,Stanley Kubrick,United States,14,Maike Koubaa,Paul Klapper,Emmely Rohrer,Maryam Briesenick,Riccardo Tischmann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.62,Stand By Me,872c54b4-cbeb-48cd-b07e-e8c3bcae8b2d,Classical,2016-07-13T04:37:33.872Z,Alfred Hitchcock,United States,16,Ivan Poschmann,Anton Daudrich,Niclas Huth,Richard Moser,Jil Beck,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.245,Kiss On My List,87d83581-08c4-42b6-b79a-743bb4f81a5c,Soul,2020-05-14T07:53:48.753Z,Stanley Kubrick,United States,30,Marc Nastvogel,Aliya Cors,Yunus Kaul,Eva Wiechmann,Maike Koubaa,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.08,Green River,88e0debe-61e3-480e-8243-f8f9539a5cd5,Non Music,2020-12-04T18:42:07.878Z,Steven Spielberg,United States,2,Oke Mensing,Jonte Kron,Cora Jamrozy,Aimee Bogdashin,Aurora Vater,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.745,Apologize,8bade5a3-c79a-46c5-940f-e5dfe49e34f7,Classical,2019-07-29T20:36:08.723Z,James Cameron,United States,16,Henrike Fricke,Levi Decker,Kim Platzer,Finnley Heiser,Maik Balnuweit,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
1,0.73,Ode To Billie Joe,8bc454b0-a6a9-4c2d-8e42-c7ff414b88d7,Folk,2022-05-05T04:26:06.771Z,Quentin Tarantino,United States,26,Cora Jamrozy,Lynn Brinkmann,Maik Sagonas,Franziska Abraham,Julian Kobs,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.6400000000000001,Don't You Want Me,8c238139-41b7-49a9-a570-61c2b5df9fcb,Rap,2009-10-14T10:25:47.022Z,Spike Lee,United States,22,Nathan Zimanyi,Norman Gerschler,Lennie Mattern,Aurora Vater,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.37,Can't Help Falling in Love,8c7f3edf-cf89-45dc-921a-697db780cdec,Soul,2010-05-05T00:05:14.058Z,Martin Scorsese,United States,11,Levin Balck,Pit Benzing,Janosch Östringer,Cora Jamrozy,Maike Koubaa,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,Kiss,8d04bc0c-4040-4d47-a27a-b314f16c3130,Rap,2018-08-08T07:18:28.374Z,Steven Spielberg,United States,2,Jil Beck,Maik Balnuweit,Curt Seiders,Herr Danny Steinkamp,Elia Geyer,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.35,People,8df0ff79-ddc1-4664-a974-d32e2f1af4ed,Country,2014-06-24T01:10:25.541Z,Martin Scorsese,United States,26,Richard Moser,Liana Herrmann,Cora Jamrozy,Herr Danny Steinkamp,Malia De,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.125,Theme From 'A Summer Place',8f4d3c4f-ce76-4203-ac01-d6509e35be9d,Hip Hop,2020-06-21T06:00:37.108Z,Quentin Tarantino,United States,22,Lian Komoll,Prof. Dr. Tom Zahn,Kim Platzer,Malia De,Maike Koubaa,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,2.705,Yeah!,900c8739-89b2-4904-8ec6-30523dc424c8,Rock,2020-12-09T16:37:54.921Z,Steven Spielberg,United States,30,Finnley Heiser,Luca Streese,Dennis Steinert,Jeremie Theele,Levin Balck,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.37,My Guy,90a7722a-ac3c-4e4f-85ba-65b728af8b0f,Metal,2005-07-23T17:42:39.548Z,Martin Scorsese,United States,26,Mirco Hartz,Thomas Holdt,Zehra Donie,Jeremie Theele,Liz Moormann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.375,You're Beautiful,9180055c-9d49-4c5e-a784-a145e7f48ee3,Non Music,2013-07-21T03:22:25.501Z,Stanley Kubrick,United States,12,Paul Klapper,James Franke,Jonte Kron,Damien Morhelfer,Levin Balck,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.08,Bad Girls,9198e922-89a1-44c5-994c-e67947ea37e1,Rock,2019-08-08T19:04:41.480Z,Spike Lee,United States,9,Viktoria Blank,Peter Stolz,Julian Wollenberg,Laureen Geissler,Charlotta Tischler,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.225,Brother Louie,955f343b-3149-46e1-a904-44f4197a55fc,Blues,2017-01-18T16:23:45.154Z,Quentin Tarantino,United States,30,Sofia Marxen,Julian Wollenberg,Levi Decker,Riccardo Tischmann,Nathan Zimanyi,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.39,Grenade,9616771e-af00-4584-86a9-41cc473dd523,Non Music,2011-01-25T07:55:09.734Z,Steven Spielberg,United States,21,Lian Komoll,Luca Streese,Wibke Neuschwander,Frau Josephine Rittweg,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.14,One of Us,97f9f243-a368-4d72-a7ba-1c42b5aebb9e,Reggae,2022-07-25T09:57:00.181Z,Steven Spielberg,United States,3,Karim Neubauer,Yannis Alizadeh,Levi Decker,Elias Cordes,Jeremie Theele,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.225,Till I Waltz Again With You,990dea53-ecec-4aa5-9992-393d3829f466,Jazz,2017-12-16T02:50:08.447Z,Christopher Nolan,United States,22,Theresa Pressler,Prof. Dr. Claas Zaituc,Oke Mensing,Emmely Rohrer,Liz Moormann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.375,Rock the Boat,9a14a012-f68b-4a50-aed1-0f194e8502bf,Hip Hop,2006-08-16T20:43:18.476Z,Alfred Hitchcock,United States,20,Julian Kobs,Hagen Spitzmüller,Norman Gerschler,Lucian Büttner,Prof. Dr. Mads Humbert,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.62,Burn,9b456b2a-d751-441d-b84f-de5fe83b5e87,Hip Hop,2010-07-31T23:31:15.384Z,Christopher Nolan,United States,21,Sebastian Greb,Emmely Rohrer,Fiona Motzenbbäcker,Neele Alizadeh,Carlotta Elbe,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,0.8,Hey There,9b717b4c-944d-43c2-952e-c1655eac2dce,Electronic,2002-12-08T02:31:33.858Z,Hayao Miyazaki,United States,2,Herr Danny Steinkamp,Damien Morhelfer,Prof. Dr. Tom Zahn,Theresa Pressler,James Franke,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.62,Make it With You,9ba67cbd-237e-48da-8bec-309366f1c6d7,Pop,2006-08-07T14:27:54.407Z,Francis Ford Coppola,United States,24,Levi Decker,Alexia Lübke,Tessa Kleinmann,Leonora Mulrain,Lynn Brinkmann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.08,Nights in White Satin,9dcf6537-c895-4888-a28b-09c71f9e6c5b,Non Music,2022-08-08T00:11:01.115Z,James Cameron,United States,7,Zehra Donie,Melinda Reimann,Levi Decker,Niclas Huth,James Franke,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,Some Enchanted Evening,a0e6d31e-121a-4ffc-af24-9f4d7e8e7c46,Soul,2003-05-22T06:06:48.730Z,Quentin Tarantino,United States,2,Janosch Östringer,Curt Seiders,Prof. Dr. Mads Humbert,Aliya Cors,Melinda Reimann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,One O'Clock Jump,a1ebdd0c-cbe2-4a33-9616-79da760c1ab8,Blues,2021-01-12T03:41:30.144Z,James Cameron,United States,8,Liana Herrmann,Dr. Paulina Ophey,Dr. Dorothea Langhirt,Julian Wollenberg,Elia Geyer,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.495,The Christmas Song (Chestnuts Roasting On An Open Fire),a235e286-14d6-44d4-8b1a-43ff1772891c,Pop,2010-03-23T15:52:48.856Z,Spike Lee,United States,20,Lucian Büttner,Loris Porsche,Patrice Evers,Mirco Hartz,Theresa Pressler,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.9,Help Me,a36e4b58-fd02-4ffd-92f6-bf9e8fa85c05,Folk,2016-04-29T23:11:36.554Z,Francis Ford Coppola,United States,28,Anja Peter,Jens Will,Gianluca Köseoglu,Sofia Marxen,Sienna Schultz,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.475,Hot Child In The City,a3b0ff91-24f1-4125-9b31-67d11ef9af25,Metal,2012-07-03T00:25:59.385Z,Christopher Nolan,United States,23,Elia Geyer,Liz Moormann,Tiago Forkel,Denise Muckenthaler,Damien Morhelfer,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,2.705,Bitter Sweet Symphony,a5382918-0792-48ea-bd02-611960fa3944,World,2011-12-15T09:36:20.499Z,James Cameron,United States,22,Aimee Bogdashin,Denise Muckenthaler,Lennie Mattern,Niclas Huth,Cora Jamrozy,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.66,Hard to Say I'm Sorry,a6052e52-6af1-4635-9d0b-881722626902,Reggae,2006-09-08T15:36:41.858Z,Francis Ford Coppola,United States,15,Elia Geyer,Sofia Marxen,Denise Muckenthaler,Julian Wollenberg,Herr Danny Steinkamp,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.475,Wake Me Up Before You Go Go,a6170176-7976-454e-9a82-a5955399227c,Rock,2013-01-04T05:51:56.349Z,Alfred Hitchcock,United States,19,Curt Seiders,Anja Peter,Jonte Kron,Charlotta Tischler,Franziska Abraham,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.6,Boom Boom Pow,a66a73b8-c9df-4ece-a1f9-c4c596a02629,Non Music,2014-08-25T18:38:12.335Z,Martin Scorsese,United States,18,James Franke,Claas Bauer,Franziska Abraham,Curt Seiders,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.475,Bleeding Love,a6f440c4-22b6-46dd-aa96-2d3d58d39f8f,Stage And Screen,2021-11-08T12:25:15.920Z,Alfred Hitchcock,United States,13,Janosch Östringer,Dennis Steinert,Sebastian Greb,Norman Gerschler,Tessa Kleinmann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.20500000000000002,Baby Got Back,a85cbf0a-aab9-4608-a2bc-400faeba3732,World,2007-05-19T07:02:10.907Z,Christopher Nolan,United States,10,Anton Daudrich,Tiago Forkel,Ron Manns,Sönke Mues,James Franke,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.375,Good Lovin',a93c4961-8a82-42b8-b750-4bbdcd698bc4,Blues,2019-07-11T16:45:41.927Z,Stanley Kubrick,United States,20,Pit Benzing,Peter Stolz,Melinda Reimann,Anja Heydemüller,Herr Danny Steinkamp,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.41000000000000003,It Had to Be You,a9ecb70d-86d6-4cf2-a7d3-7c96d6472239,Metal,2001-04-28T15:31:34.742Z,Martin Scorsese,United States,26,Franz Illing,Pit Benzing,Gianluca Köseoglu,Damien Morhelfer,James Franke,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
1,0.855,Wild Thing,afb4c1ad-69c2-48bc-b9bd-e21d68eaaffa,Electronic,2010-04-12T01:06:11.638Z,Alfred Hitchcock,United States,19,Malia De,Marc Nastvogel,Ivan Poschmann,Vivienne Buchrucker,Theresa Pressler,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.225,The Glow-Worm,b00e95eb-7b46-4050-8817-0753649dd733,Hip Hop,2000-12-13T08:56:23.513Z,Quentin Tarantino,United States,10,Gianluca Köseoglu,Jonte Kron,Kim Platzer,Loris Porsche,Sebastian Greb,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.62,Hero,b0a55e0c-05c4-486c-9679-36f0643aac99,Blues,2001-01-30T07:33:36.597Z,James Cameron,United States,14,Aurora Vater,Nora Naubert,Karim Neubauer,Richard Moser,Julian Wollenberg,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.5,How High the Moon,b2d948fc-b50f-4dd5-85e1-28b68a58eade,Classical,2016-07-28T15:30:30.332Z,Steven Spielberg,United States,21,Ana Hillard,Prof. Dr. Claas Zaituc,Finnley Heiser,Mirco Hartz,Ron Manns,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.5800000000000001,Don't Stop 'Til You Get Enough,b45ae164-dc3f-4104-ad88-f7c4641eb18b,Rock,2022-04-16T01:54:54.558Z,Stanley Kubrick,United States,24,Eva Wiechmann,Thomas Holdt,Mirco Hartz,Dr. Dorothea Langhirt,Sofia Marxen,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,2,Let's Groove,b708ac8d-d20d-4e07-b3af-512f34314080,Electronic,2005-03-29T16:37:47.655Z,Spike Lee,United States,20,Charlotta Tischler,Anja Heydemüller,Andrew Schellenbeck,Julian Kobs,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.66,Bleeding Love,b7f8f55b-64ae-445d-a908-2b359ea561c4,Hip Hop,2010-08-02T19:56:13.691Z,Martin Scorsese,United States,14,Charlotta Tischler,Leonora Mulrain,Yannis Alizadeh,Claas Bauer,Lucian Büttner,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.535,Lookin' Out My Back Door,b85bebe3-d3e9-47d0-b422-0b45e6ff8638,Blues,2017-02-19T10:04:56.538Z,Steven Spielberg,United States,19,Liana Herrmann,Lian Komoll,Levin Balck,Alexia Lübke,Prof. Dr. Tom Zahn,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.515,Raindrops Keep Falling On My Head,b931ea28-8758-4e2b-bc45-ee916d4b9794,Blues,2009-11-18T20:06:39.006Z,Hayao Miyazaki,United States,12,Cora Jamrozy,Neele Alizadeh,Levin Balck,Jeremie Theele,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,Ol' Man River,bae92668-4088-4d8e-9fa2-f7b2dd2e1513,Folk,2014-07-28T06:37:10.577Z,Quentin Tarantino,United States,7,Riccardo Tischmann,Janosch Östringer,Fiona Motzenbbäcker,Elias Cordes,Sebastian Greb,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,Roll With It,bc46dadf-86e2-4998-b131-7649b1dc8bcf,Funk,2016-03-29T07:52:19.917Z,Stanley Kubrick,United States,5,Aimee Bogdashin,Riccardo Tischmann,Marc Nastvogel,Mirco Hartz,Sofia Marxen,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.37,Afternoon Delight,bdb4d22f-d423-4b32-8a71-03590276f6ef,Soul,2016-12-04T16:23:59.905Z,Alfred Hitchcock,United States,11,Ana Hillard,Ron Manns,Finnley Heiser,Yannis Alizadeh,Sebastian Greb,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,Somebody to Love,be8ffaf9-a71b-46f5-b4bf-66931c8e6b16,Pop,2003-12-13T04:23:32.932Z,Alfred Hitchcock,United States,9,Lucian Büttner,Nora Naubert,Patrice Evers,Yannis Alizadeh,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.455,Smoke Gets in Your Eyes,beb3cfd0-ba3f-454f-964a-41629a8195a1,Soul,2020-02-23T19:14:10.238Z,Francis Ford Coppola,United States,23,Julian Kobs,Paul Klapper,Dr. Dorothea Langhirt,Fiona Motzenbbäcker,Leonora Mulrain,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.08,In Da Club,bf47171a-2429-4266-a948-e2873f61d73c,Soul,2004-10-30T13:38:15.110Z,Spike Lee,United States,2,Julian Kobs,Luca Streese,Alexia Lübke,Jens Will,Julian Wollenberg,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.41000000000000003,Cathy's Clown,c0fdeacf-01a0-4fe6-81ea-25c517a39288,Funk,2006-03-06T09:15:06.527Z,Steven Spielberg,United States,26,Lian Komoll,Aurora Vater,Levi Decker,Aliya Cors,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0,Another Night,c16ea58a-5d32-4a86-9fcc-15726c0d5b6d,Country,2002-06-15T00:26:44.640Z,James Cameron,United States,0,Lynn Brinkmann,Ina Ewald,Prof. Dr. Claas Zaituc,Levin Balck,Oke Mensing,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.20500000000000002,The Way You Look Tonight,c42dcbc3-cf47-4074-aeee-571f4bad0fce,Non Music,2018-12-09T22:56:19.830Z,Alfred Hitchcock,United States,30,Oke Schultze,Prof. Dr. Tom Zahn,Anton Daudrich,Melinda Reimann,Anja Heydemüller,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.1,Rhinestone Cowboy,c42e4b11-1b98-4179-8af9-dafe513c0f2e,Rap,2020-12-26T17:43:58.571Z,James Cameron,United States,0,Charlotta Tischler,Andrew Schellenbeck,Fiona Motzenbbäcker,Leonora Mulrain,Anja Peter,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,3.205,Instant Karma,c5c6457a-0b03-4301-9d01-412c31127117,Hip Hop,2019-06-03T10:28:51.027Z,Martin Scorsese,United States,16,Viktoria Blank,Riccardo Tischmann,Ron Manns,Damien Morhelfer,Melinda Reimann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.1,Layla,c6fe3796-cda4-4b06-b164-4f1ca7893483,Folk,2017-03-22T21:04:05.529Z,Martin Scorsese,United States,3,Nora Naubert,Niclas Huth,Ron Manns,Jeremie Theele,Pit Benzing,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,Travellin' Band,c78cc1fc-33ba-45fd-9351-87e323feff91,Jazz,2021-03-20T13:49:53.564Z,Martin Scorsese,United States,7,Hagen Spitzmüller,Fiona Motzenbbäcker,James Franke,Maik Balnuweit,Viktoria Blank,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.225,Singing The Blues,c80592ef-1bb2-4475-8532-a26e30325a73,Blues,2010-10-14T02:56:08.306Z,James Cameron,United States,30,Jeremie Theele,Aliya Cors,Viktoria Blank,Dr. Paulina Ophey,Loris Porsche,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
2,1.58,Call Me,ca5ca235-3e89-4cf4-85c1-0f5251a2dbe0,Metal,2010-05-31T06:31:21.511Z,Stanley Kubrick,United States,12,Charlotta Tischler,Dr. Paulina Ophey,Jonte Kron,Julian Kobs,Liz Moormann,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.37,Celebration,cb4ab333-558e-427f-85d2-648f00874749,Funk,2018-02-09T04:27:12.201Z,Quentin Tarantino,United States,26,Maryam Briesenick,Tiago Forkel,Andrew Schellenbeck,Liz Moormann,Patrice Evers,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0,Green Onions,cbe1b027-3ad6-4927-9f05-d3c6ae0e8af4,Blues,2014-09-03T11:40:10.851Z,Martin Scorsese,United States,3,Pit Benzing,Richard Moser,Norman Gerschler,Niclas Huth,Herr Danny Steinkamp,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,Unbelievable,cc286f94-cd70-40f7-86bf-1d0fc658cb45,Soul,2014-05-13T15:19:31.862Z,Stanley Kubrick,United States,7,Niclas Huth,Thomas Holdt,Aurora Vater,Tiago Forkel,Prof. Dr. Tom Zahn,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.1,Philadelphia Freedom,cdc2fe12-cdb5-477e-96c1-1a67c3d06c63,Funk,2022-11-12T19:50:35.589Z,Christopher Nolan,United States,7,Franziska Abraham,Nathan Zimanyi,Hagen Spitzmüller,Niclas Huth,,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,2.955,50 Ways to Leave Your Lover,cf07fc9e-431b-476e-a632-ae3f6b6ca54d,Funk,2014-04-17T01:35:37.878Z,Christopher Nolan,United States,13,Tiago Forkel,Julian Kobs,Eva Wiechmann,Ron Manns,Dr. Dorothea Langhirt,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.16,All You Need is Love,d14e29a7-49ed-4757-80db-2e89d262005f,Electronic,2017-11-02T04:31:24.611Z,Stanley Kubrick,United States,9,Patrice Evers,Prof. Dr. Mads Humbert,Marc Nastvogel,Tessa Kleinmann,Maik Sagonas,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,2.955,Superstar,d3516bb7-8135-4c2e-8d85-8ec20d04b87b,Rap,2003-01-22T11:36:09.382Z,Martin Scorsese,United States,13,Maryam Briesenick,Laureen Geissler,Janosch Östringer,Prof. Dr. Mads Humbert,Alexia Lübke,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.64,The Tide is High,d3891338-1a0f-41cf-895e-749158d13420,Jazz,2021-11-23T05:50:38.689Z,Alfred Hitchcock,United States,24,Laureen Geissler,Herr Danny Steinkamp,Gianluca Köseoglu,Anja Heydemüller,Ron Manns,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.12000000000000001,Paint it Black,d4e83ff2-34ee-4366-832a-afabb6eb0008,Electronic,2017-02-19T05:18:52.165Z,Quentin Tarantino,United States,1,Paul Klapper,Maike Koubaa,Thomas Holdt,Sofia Marxen,Dr. Paulina Ophey,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
0,0.455,Chances Are,d93915e6-eb44-430c-a118-b152e72e2ced,Metal,2017-04-11T10:57:19.932Z,Stanley Kubrick,United States,23,Neele Alizadeh,Janosch Östringer,Maik Balnuweit,Vivienne Buchrucker,Andrew Schellenbeck,05180b69-557d-412e-8baf-fc678d34c120,Caitlin Kubera,13,Male,29
